model,layer,expert_i,expert_j,comparison,category,same_group_a0,same_group_a05,same_group_a1,hc_mean_l2,hc_mean_rel_l2,coactivation_rate,routing_jaccard,active_union_rel_l2,corouted_rel_l2,num_union_tokens,num_corouted_tokens
mixtral,12,1,5,0_vs_05,shared_0_05,True,True,True,1.654752254486084,0.9667949676513672,0.02166748046875,0.04127906976744186,1.1984123469507972,1.18955322268983,8600,355
mixtral,12,1,6,05_vs_1,shared_05_1,False,True,True,1.5841916799545288,0.8207478523254395,0.06024169921875,0.13147728786465965,1.1607660832474327,1.1345298442434757,7507,987
mixtral,12,1,6,0_vs_05,hybrid_only_vs_hc,False,True,True,1.5841916799545288,0.8207478523254395,0.06024169921875,0.13147728786465965,1.1607660832474327,1.1345298442434757,7507,987
mixtral,12,2,3,05_vs_1,shared_05_1,False,True,True,2.51173734664917,1.2266227006912231,0.02471923828125,0.042306486994672515,1.1991834382483868,1.1606926544213,9573,405
mixtral,12,2,3,0_vs_05,hybrid_only_vs_hc,False,True,True,2.51173734664917,1.2266227006912231,0.02471923828125,0.042306486994672515,1.1991834382483868,1.1606926544213,9573,405
mixtral,12,2,4,0_vs_05,hc_only,True,False,False,1.493028163909912,0.869111955165863,0.05029296875,0.10086913942955074,1.1703431994171647,1.1418168317635082,8169,824
mixtral,12,2,5,05_vs_1,shared_05_1,True,True,True,1.4490858316421509,0.8942907452583313,0.0404052734375,0.07649641784146059,1.1866637129196262,1.165058390071385,8654,662
mixtral,12,2,5,0_vs_05,shared_0_05,True,True,True,1.4490858316421509,0.8942907452583313,0.0404052734375,0.07649641784146059,1.1866637129196262,1.165058390071385,8654,662
mixtral,12,2,6,05_vs_1,shared_05_1,False,True,True,1.6994819641113281,0.9241489768028259,0.07049560546875,0.15,1.1594039277906543,1.1376059956364817,7700,1155
mixtral,12,2,6,0_vs_05,hybrid_only_vs_hc,False,True,True,1.6994819641113281,0.9241489768028259,0.07049560546875,0.15,1.1594039277906543,1.1376059956364817,7700,1155
mixtral,12,3,5,05_vs_1,shared_05_1,False,True,True,2.1495909690856934,1.0770223140716553,0.0797119140625,0.15742526518804242,1.1829526983093732,1.1600776969199889,8296,1306
mixtral,12,3,5,0_vs_05,hybrid_only_vs_hc,False,True,True,2.1495909690856934,1.0770223140716553,0.0797119140625,0.15742526518804242,1.1829526983093732,1.1600776969199889,8296,1306
mixtral,12,3,6,05_vs_1,shared_05_1,False,True,True,1.9606664180755615,0.8853924870491028,0.043212890625,0.0839558875844895,1.1528583455591825,1.1301541665179582,8433,708
mixtral,12,3,6,0_vs_05,hybrid_only_vs_hc,False,True,True,1.9606664180755615,0.8853924870491028,0.043212890625,0.0839558875844895,1.1528583455591825,1.1301541665179582,8433,708
mixtral,12,4,5,0_vs_05,hc_only,True,False,False,1.4319748878479004,0.8594991564750671,0.04345703125,0.09006957621758381,1.1799066469987536,1.1485009454609303,7905,712
mixtral,12,5,6,05_vs_1,shared_05_1,False,True,True,1.6485271453857422,0.9224339723587036,0.03948974609375,0.08260980592441267,1.167371234806127,1.1385768585632536,7832,647
